Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
0.064186101,0.182324955,0.246058493,0.050613302,0.800952061,0.013888979,2
0.187775094,0.257130984,0.429879197,0.405106653,0.705628508,0.220998217,1
0.063824097,0.152445498,0.277481963,0.175606031,0.857072324,0.064994421,1
0.086383152,0.199851912,0.242344689,0.065936205,0.727040639,0.018942843,2
0.049222057,0.159125699,0.211785152,0.015288866,0.822914681,0.003772828,1
0.145803644,0.277389113,0.233287855,0.133905996,0.580501309,0.046260992,2
0.109328208,0.237573236,0.178409327,0.064776088,0.698277487,0.018483206,1
0.075833396,0.186787993,0.220110375,0.024096306,0.717912437,0.006123173,1
0.14436253,0.287071197,0.136687167,0.05425568,0.61776904,0.015044401,1
0.167734816,0.295611112,0.169553939,0.089823362,0.539536671,0.02736066,1
0.127743682,0.24639052,0.18635979,0.056667161,0.681394321,0.015936597,2
0.058482022,0.173159258,0.190705965,0.031291229,0.821418769,0.008131041,2
0.082823208,0.202968602,0.181272205,0.064159933,0.752766633,0.018281199,2
0.230051978,0.313769463,0.325271857,0.297453273,0.539577636,0.137819297,1
0.065044213,0.168965569,0.261810899,0.042099111,0.77334357,0.011285286,2
0.080973177,0.170386181,0.265392631,0.184360415,0.896307507,0.069467118,1
0.100720467,0.215105612,0.174512151,0.080598473,0.753484824,0.024989291,2
0.239597877,0.348096375,0.318053607,0.287206008,0.542832486,0.130827564,1
0.098574212,0.228525471,0.166878834,0.03502208,0.699318324,0.009189948,1
0.147980985,0.213831238,0.307668639,0.187843293,0.783094568,0.071319813,2
0.109852382,0.189952877,0.294458122,0.237781506,0.877210873,0.09930597,1
0.105986945,0.21821351,0.222289106,0.169341089,0.778048397,0.061890331,2
0.075737169,0.158556113,0.28454245,0.036207728,0.851126948,0.009551404,2
0.024040711,0.090917533,0.362106303,0.02278387,0.920202311,0.005897204,2
0.082963543,0.16087949,0.28102783,0.043374804,0.865765724,0.01167953,2
0.110182742,0.219081313,0.343662765,0.331462353,0.822987654,0.166291861,2
0.206861962,0.321397106,0.384508574,0.405786696,0.591181207,0.222217275,2
0.105828851,0.223258983,0.139164761,0.070947006,0.806623716,0.02057562,1
0.145119142,0.279351147,0.175006849,0.045306845,0.621587982,0.012253352,1
0.130242608,0.260745698,0.181455638,0.042374516,0.517775347,0.011360576,1
0.083635117,0.179836787,0.269977427,0.043388035,0.857800788,0.011661283,1
0.188976906,0.302863287,0.238278307,0.240365169,0.678827826,0.101000618,2
0.133525261,0.267375134,0.163991867,0.06994113,0.652094724,0.020241095,2
0.03462121,0.108991715,0.388487938,0.014895917,0.891325033,0.003675675,1
0.046335807,0.122811732,0.251220592,0.047689641,0.927754794,0.013154658,2
0.109560786,0.206357767,0.231442777,0.150542624,0.842829636,0.052868515,2
0.066684978,0.161574543,0.264863043,0.146617134,0.860689216,0.051014256,2
0.088908009,0.214507238,0.204054987,0.071284809,0.672605092,0.020867918,2
0.060549954,0.183655768,0.235431736,0.083449247,0.755901231,0.025008029,1
0.083063559,0.18949952,0.339962049,0.143839352,0.836189934,0.049745749,2
0.086788909,0.210001574,0.176798834,0.037271528,0.72563491,0.010155992,2
0.122731498,0.236663039,0.21835226,0.191399444,0.851267712,0.073151728,1
0.17556897,0.312119589,0.16588276,0.085086367,0.542706363,0.025612598,1
0.065390138,0.163222672,0.285778882,0.163534135,0.931329251,0.059013105,1
0.169937467,0.264562378,0.286798704,0.232428001,0.701423205,0.09623691,2
0.065001681,0.155070974,0.241732699,0.071791031,0.905176765,0.020865255,1
0.105751818,0.204314772,0.22848767,0.173460843,0.837044857,0.064112879,2
0.328383025,0.353622171,0.464281347,0.497698037,0.539347546,0.306725686,1
0.08254786,0.188462571,0.275480459,0.01579531,0.776021916,0.003903277,1
0.044900516,0.11182563,0.378415053,0.151014591,0.965109997,0.053048397,2
0.131772213,0.236873423,0.356759309,0.351752934,0.762126672,0.177562559,2
0.084420836,0.185973105,0.204084549,0.022203374,0.87168805,0.0056013,1
0.059890181,0.174424744,0.215326233,0.155967435,0.888199675,0.055388194,2
0.055911177,0.164994123,0.244349033,0.011440771,0.814051969,0.002784074,1
0.191281355,0.232687467,0.679480883,0.704337975,0.504905983,0.545257206,1
0.04906396,0.143852867,0.271057868,0.019104554,0.795834593,0.004944755,2
0.098856034,0.203375318,0.241909527,0.067166937,0.748472849,0.019540202,2
0.029893804,0.118500577,0.320440121,0.037785433,0.860664985,0.009999535,1
0.13243249,0.238654811,0.271169756,0.264379668,0.845390435,0.115792941,1
0.093093116,0.2129232,0.18678204,0.036388662,0.711295143,0.009584057,1
0.049859464,0.09494474,0.416135399,0.040094761,0.928430199,0.010676737,1
0.18383557,0.311343798,0.192771402,0.104706409,0.553456144,0.033300638,2
0.116181758,0.221945232,0.247290222,0.116456867,0.745495502,0.055442889,2
0.067928504,0.176925566,0.30221513,0.193695089,0.866373493,0.074367979,1
0.028262724,0.109288631,0.333809067,0.134848935,0.956646225,0.045701261,1
0.35979654,0.435666014,0.148332433,0.0904809,0.38774191,0.027618721,1
0.089616328,0.186171508,0.257593709,0.208612128,0.852464023,0.082557284,2
0.083325861,0.198650501,0.217454711,0.049754567,0.732020284,0.01364613,2
0.10247112,0.218982808,0.23441849,0.081403319,0.716247469,0.025051082,2
0.108852951,0.210679182,0.220609589,0.101482077,0.846162612,0.032399057,2
0.266587344,0.338569266,0.264719019,0.229379825,0.629087637,0.094346828,1
0.111584005,0.19948164,0.264755031,0.046290897,0.874784969,0.012546897,1
0.016675152,0.071866297,0.424611004,0.020001376,0.917377401,0.005030702,1
0.074448445,0.138106543,0.234766791,0.059803254,0.84236417,0.016843392,2
0.085972745,0.17732185,0.242591931,0.103773068,0.900525903,0.03284549,2
0.15519085,0.256157382,0.24667298,0.165496127,0.725579522,0.060923688,2
0.093876284,0.223240134,0.199862897,0.066421406,0.69135051,0.019039263,2
0.044018755,0.140301362,0.265372007,0.075028305,0.772151081,0.022069434,2
0.118355549,0.23618884,0.196223382,0.025786859,0.688825196,0.006765498,2
0.114575797,0.246817304,0.170983466,0.042197252,0.690904009,0.011307787,1
0.206910442,0.301580664,0.286644645,0.202972078,0.662258807,0.10403252,2
0.072216891,0.18812443,0.261903747,0.050069547,0.741033361,0.014271034,2
0.092907087,0.187688257,0.259485943,0.117446683,0.804992951,0.040284837,2
0.060387216,0.163682442,0.253131137,0.172837478,0.905304245,0.063599556,1
0.128054737,0.255390809,0.22328184,0.167249199,0.692359103,0.065111368,2
0.023737651,0.101869145,0.299185999,0.008527317,0.891148378,0.0020647,2
0.119829418,0.235800863,0.168399283,0.133705987,0.815201551,0.046152049,2
0.039686579,0.102035893,0.375489075,0.143322292,0.968216307,0.049683524,2
0.107376793,0.206073816,0.226703246,0.075601787,0.843447555,0.022356013,2
0.167667703,0.266142361,0.233700661,0.153073503,0.684726415,0.054031517,1
0.058354816,0.173184495,0.224329134,0.045874138,0.815732087,0.013535945,2
0.233373572,0.331198665,0.203659629,0.186567116,0.613761836,0.070622472,1
0.238170328,0.369787232,0.146830725,0.082099672,0.433357368,0.024523313,1
0.052449489,0.141186132,0.297350909,0.142626909,0.937630025,0.049327164,2
0.420129484,0.414002122,0.513829428,0.573318341,0.441203963,0.386462189,1
0.120105158,0.246347649,0.209708316,0.081545067,0.655608472,0.024729581,2
0.060411483,0.156186572,0.222508208,0.11111067,0.885245602,0.035667199,2
0.070434968,0.171862724,0.248653045,0.049229975,0.847497151,0.014723015,2
0.078500374,0.175926589,0.264763684,0.026758867,0.774548274,0.006917653,2
0.110284882,0.189915137,0.338414062,0.16410074,0.881895737,0.059290795,1
0.046455083,0.099201359,0.348143512,0.066918422,0.932476482,0.01919823,1
0.094130548,0.170170833,0.301486844,0.148696055,0.928410325,0.051971655,1
0.132289675,0.258066181,0.208802769,0.049571749,0.594791902,0.013569322,1
0.232024302,0.27996171,0.484604827,0.46555166,0.596980189,0.27547808,1
0.091388039,0.212940604,0.221627053,0.043442154,0.640651174,0.011688158,2
0.209943576,0.334677332,0.177114659,0.105785415,0.458551993,0.033520558,1
0.139382558,0.269324759,0.184058662,0.070883636,0.605640488,0.020561244,1
0.111031963,0.241051745,0.180868799,0.037941904,0.616649026,0.010044697,1
0.03241454,0.10175325,0.343005501,0.166224176,0.980366201,0.060327913,2
0.073331436,0.108296286,0.640267589,0.628463573,0.828300624,0.450076513,2
0.112093755,0.238734583,0.20624275,0.110755199,0.69387591,0.035522974,2
0.129246884,0.217015745,0.317039913,0.244680849,0.753546934,0.105962772,2
0.042866078,0.133056839,0.277883953,0.151858528,0.947292219,0.053443124,2
0.112027074,0.235517669,0.181632817,0.044978228,0.665963743,0.012152502,1
0.191251864,0.327567929,0.136274662,0.039747943,0.473085509,0.010585433,1
0.051127935,0.161575236,0.202345504,0.037417186,0.832342165,0.010230374,2
0.077648323,0.196667878,0.218643718,0.083766104,0.792030005,0.025229135,2
0.096447593,0.189126888,0.29685722,0.183571118,0.892571714,0.069056926,1
0.133787395,0.267421512,0.174804411,0.046546315,0.639802204,0.012631731,1
0.084660582,0.206723781,0.202726396,0.07320931,0.774139208,0.021624227,2
0.344627458,0.409911514,0.475260624,0.539322446,0.534190667,0.349537072,2
0.055658667,0.129337897,0.288959934,0.125710034,0.941276708,0.041726331,1
0.416870838,0.483941927,0.287126309,0.342603429,0.500277088,0.171891133,2
0.123644865,0.196064009,0.366909938,0.165115453,0.869882936,0.059786179,1
0.200619686,0.285197087,0.285807668,0.272935686,0.740919488,0.121330609,1
0.079194399,0.174643055,0.25493749,0.038836503,0.784868768,0.010338635,2
0.037528692,0.115942646,0.308450883,0.159814711,0.900361116,0.057392381,2
0.110931184,0.226614589,0.248521766,0.213826703,0.792005673,0.085389949,1
0.181932695,0.320047427,0.11231553,0.026740394,0.52074865,0.006846835,1
0.116275114,0.225834327,0.207616478,0.093191937,0.776976578,0.034519297,2
0.02878216,0.108672062,0.274073002,0.01398612,0.862271752,0.00343406,1
0.041466907,0.131978526,0.226105307,0.082664264,0.904137787,0.024713544,1
0.077837737,0.190506369,0.244950226,0.112423536,0.751744881,0.03618284,1
0.058149243,0.155061081,0.28574019,0.026813546,0.798323773,0.006874121,1
0.225681216,0.331742414,0.12745759,0.067267915,0.591262656,0.019329428,1
0.016303914,0.073313183,0.483993024,0.050554148,0.850862308,0.013882903,1
0.127619688,0.246949603,0.17875136,0.083821759,0.792458648,0.025141995,1
0.128231781,0.189137043,0.537685731,0.518234294,0.739276901,0.339206858,2
0.079337508,0.195129908,0.210659214,0.041675289,0.751533107,0.011153459,1
0.122446208,0.252081839,0.211024066,0.031012855,0.618329216,0.008040058,1
0.212251519,0.281752003,0.422403078,0.425296713,0.623272837,0.238582423,1
0.048780531,0.118261767,0.308985253,0.176652843,0.951956794,0.065518945,1
0.06174318,0.158176067,0.294378358,0.145888338,0.933738089,0.050675609,2
0.151784229,0.280988683,0.153185119,0.06281479,0.5970746,0.017838605,2
0.113888587,0.223957728,0.233985141,0.038901505,0.707512458,0.010514179,2
0.045295329,0.095466888,0.367494007,0.041531256,0.925981066,0.011110908,1
0.158947265,0.264024709,0.435846159,0.443064384,0.625591896,0.254564962,1
0.083378916,0.183693025,0.220269351,0.127854211,0.866998097,0.042699832,2
0.057560779,0.114832266,0.647543749,0.605336553,0.78513905,0.422824197,1
0.069979321,0.16539831,0.261634449,0.198729435,0.921191711,0.0770848,2
0.186108803,0.269538225,0.300647039,0.273762035,0.772874093,0.122822467,2
0.069824392,0.163352643,0.395308721,0.367062664,0.871907743,0.189564554,1
0.06138437,0.176799511,0.184094936,0.018110788,0.786753498,0.004515173,2
0.226015883,0.359548505,0.197258785,0.138606398,0.434663682,0.047401328,1
0.237411408,0.360840657,0.12126949,0.083076847,0.498632445,0.024877959,1
0.097587213,0.206565883,0.255278172,0.033583071,0.69825706,0.008842244,2
0.227803689,0.356394531,0.171682799,0.096062422,0.495923297,0.029722819,2
0.129916922,0.243730799,0.1817384,0.013104719,0.724106956,0.003214373,1
0.118374337,0.205002141,0.272790299,0.241910507,0.825859269,0.101798074,1
0.199076147,0.322780046,0.348415411,0.381202126,0.637919496,0.201117841,2
0.091672264,0.210406912,0.198878327,0.03967575,0.719727184,0.010557209,1
0.079383445,0.205494068,0.182296545,0.055374642,0.757783587,0.015404228,1
0.053098301,0.15068854,0.255074013,0.044866598,0.826480582,0.012113709,2
0.143621666,0.267167563,0.251968356,0.249044406,0.807021383,0.106158576,2
0.063233738,0.158423169,0.239866224,0.122660582,0.94307928,0.04057467,2
0.09368687,0.181284662,0.276344873,0.054329432,0.793262949,0.015062695,2
0.195950773,0.335827532,0.214248372,0.100142527,0.463283317,0.031302907,1
0.322109052,0.40360477,0.299880637,0.328625869,0.590731494,0.162045225,2
0.170554306,0.273690852,0.42370102,0.447891582,0.658138142,0.258975587,2
0.074663419,0.152879942,0.356516261,0.15695869,0.905955944,0.055944402,2
0.157065329,0.284801098,0.176108579,0.06153067,0.558896857,0.017404406,1
0.075167137,0.166761644,0.264048435,0.165961776,0.89704788,0.060198361,1
0.091713597,0.221188309,0.154150277,0.037926786,0.720650595,0.010036873,1
0.06735819,0.131602939,0.333139865,0.176633604,0.949782407,0.065510831,1
0.111367434,0.225128678,0.219903566,0.06609882,0.660116382,0.019405259,2
0.072442091,0.161449238,0.372185035,0.252165577,0.805961756,0.108082903,1
0.106966985,0.224112443,0.238695127,0.178721799,0.738973279,0.068470679,2
0.069107363,0.173854963,0.277474585,0.013594712,0.817653544,0.003335913,1
0.058166023,0.131474243,0.300669756,0.048766753,0.87948015,0.013310317,1
0.233442458,0.361055939,0.113671141,0.077180881,0.44828023,0.022765449,1
0.312730964,0.405212285,0.284980259,0.286624737,0.460885024,0.130437878,1
0.060668868,0.15762529,0.26591255,0.037730973,0.790902462,0.010422145,2
0.042961878,0.12995776,0.352850983,0.037965939,0.873984888,0.010172183,2
0.150969497,0.219220971,0.3007886,0.1916405,0.78721318,0.073286641,2
0.078982538,0.126488971,0.297511221,0.033020284,0.89768422,0.008611709,1
0.054167065,0.154582309,0.276665894,0.063182802,0.818902691,0.017989281,2
0.066537084,0.117490004,0.442973622,0.318135165,0.891268126,0.188132104,2
0.121225632,0.245061889,0.181950388,0.126309936,0.762632756,0.041996864,2
0.096295871,0.201748294,0.226855414,0.039867055,0.748229658,0.010612252,1
0.114253584,0.217339342,0.248692257,0.160389171,0.818472634,0.057566204,2
0.030551174,0.127546934,0.294431292,0.068085918,0.758225338,0.019607865,1
0.235080113,0.382217921,0.290626319,0.324979178,0.569836539,0.159337702,2
0.01875102,0.099360298,0.322040575,0.029478422,0.902141933,0.007613941,1
0.150023506,0.248907746,0.225459792,0.146340381,0.801162135,0.050890271,1
0.094731503,0.210665091,0.224918397,0.051953091,0.751578655,0.014732759,2
0.069758704,0.161044313,0.282505176,0.185270755,0.894958125,0.072199571,2
0.144411784,0.236334244,0.242191128,0.159757073,0.768135695,0.057200157,1
0.067034282,0.193471175,0.147014345,0.021769094,0.771318283,0.005489984,1
0.168911835,0.255534514,0.285237282,0.208581282,0.665598231,0.123134326,2
0.031251617,0.118795598,0.301113054,0.04557702,0.846925155,0.012337359,1
0.070467467,0.183976715,0.218368433,0.046642726,0.80294702,0.012659908,1
0.063347566,0.16439048,0.266837624,0.050041956,0.754030444,0.013711807,1
0.071226303,0.162618645,0.300921549,0.155439349,0.89476822,0.055213816,2
0.038547142,0.113674512,0.344002637,0.039650247,0.895447165,0.010760279,2
0.10848535,0.199667101,0.194042835,0.079085506,0.864142031,0.023429862,1
0.366537572,0.336210211,0.441183869,0.391727976,0.735521182,0.212659876,2
0.14873189,0.263788053,0.180095039,0.050607001,0.667463642,0.014714003,2
0.086206326,0.224272754,0.203303963,0.039035325,0.665815299,0.010366143,1
0.1927722,0.320164008,0.206464447,0.139266148,0.537623669,0.047691052,1
0.13878558,0.263021032,0.173631803,0.088639973,0.640981343,0.028217839,2
0.048045228,0.15228749,0.254702306,0.074378829,0.835494913,0.021839339,2
0.142047443,0.267411847,0.158892733,0.033447506,0.594796359,0.008740287,1
0.073507273,0.16656256,0.270605189,0.080339441,0.806506784,0.026686477,2
0.128944759,0.224867065,0.327591246,0.218968644,0.691016681,0.089694433,2
0.316313588,0.350533972,0.516359045,0.546662975,0.44555789,0.357351698,1
0.123762833,0.233243921,0.251023244,0.087189846,0.705951914,0.02637824,1
0.073633601,0.160594093,0.286923807,0.170649998,0.928227951,0.062511078,2
0.252776827,0.375469935,0.355937355,0.407134081,0.563838718,0.222743695,1
0.095022855,0.199352007,0.253965493,0.038106417,0.76683834,0.010258938,2
0.109996639,0.228433547,0.174470051,0.037342291,0.734232998,0.009882391,2
0.080907807,0.199799285,0.209167145,0.050080623,0.743056711,0.013727634,2
0.115271614,0.247724044,0.171231639,0.036206679,0.605204114,0.009536145,1
0.082713861,0.185087868,0.205662838,0.040534028,0.803466047,0.010835502,2
0.179498992,0.305232615,0.252218244,0.223578658,0.55492606,0.095930549,2
0.131785654,0.221096324,0.364012347,0.277512126,0.68941972,0.124337598,1
0.127309032,0.246577127,0.197632666,0.045770912,0.639241845,0.012394492,2
0.060896198,0.149763394,0.238979609,0.180608982,0.949235524,0.067531956,1
0.053500544,0.123640676,0.278467374,0.139355891,0.923448211,0.04774821,2
0.128977387,0.215905598,0.307903138,0.163881968,0.850769279,0.059186349,1
0.236069517,0.297843271,0.457795241,0.460739075,0.569664003,0.270938333,1
0.092363503,0.174700284,0.307999318,0.178751719,0.899802264,0.066585884,1
0.05067409,0.136154614,0.217192506,0.057655874,0.90734544,0.016138125,2
0.153876901,0.29623203,0.175072278,0.087697056,0.596385911,0.026589059,2
0.143926235,0.271620124,0.217860254,0.095992283,0.5533213,0.029689871,1
0.077354882,0.18506027,0.277959332,0.167367637,0.78690717,0.106963178,2
0.205899831,0.295104639,0.392751258,0.384612061,0.603452182,0.203881095,2
0.054451161,0.092008577,0.464569407,0.049137254,0.896316732,0.013435375,1
0.112883497,0.167453837,0.556589259,0.51675864,0.709369453,0.423407392,2
0.063401914,0.144787807,0.325630301,0.090508108,0.842965308,0.027635608,2
0.05550638,0.141866492,0.283053722,0.145420379,0.93276354,0.050460565,2
0.103235354,0.204337977,0.298653678,0.150417525,0.744231449,0.056992814,2
0.400207955,0.474889339,0.449043038,0.527781796,0.420885479,0.352361464,2
0.050404222,0.133878005,0.309915379,0.149031419,0.943053409,0.052133161,2
0.086670638,0.208717794,0.233081181,0.054169632,0.719522691,0.015017401,1
0.091469938,0.211403782,0.232514894,0.060199735,0.69672198,0.016986516,2
0.043491845,0.139591562,0.270662236,0.022706663,0.829765498,0.005741486,2
0.067548581,0.186629539,0.201354292,0.018172731,0.84986451,0.004572213,2
0.084745308,0.165612285,0.280692073,0.213871933,0.869658878,0.08541935,1
0.061157382,0.166144144,0.263355403,0.037511668,0.716561441,0.00991953,1
0.2178594,0.301445351,0.351815937,0.286089595,0.633824929,0.130060231,1
0.167051826,0.310847765,0.135785102,0.054936431,0.643202331,0.015259522,1
0.109579266,0.193808232,0.303423611,0.186785359,0.897907196,0.070726128,1
0.093852375,0.194181992,0.31436355,0.168730122,0.730018583,0.0615714,1
0.04573014,0.115155984,0.369762697,0.176767683,0.887387539,0.066287764,2
0.12153238,0.231900167,0.232537951,0.06732726,0.655623586,0.019349051,1
0.218468694,0.362544538,0.275523009,0.300821439,0.543814513,0.140253829,2
0.050682959,0.126554268,0.233551931,0.05302698,0.919503729,0.014749976,2
0.080728496,0.169590219,0.260151518,0.171523275,0.874112853,0.063070647,2
0.082657126,0.195614583,0.278092753,0.095141033,0.732890789,0.029365003,2
0.092778358,0.184577582,0.240387832,0.054643594,0.830880486,0.015162121,2
0.133657675,0.246618688,0.191053591,0.137078224,0.731673443,0.047446684,2
0.123316824,0.20972628,0.268656638,0.170972082,0.807070564,0.062688689,2
0.098213349,0.179656888,0.295264287,0.043977409,0.853464753,0.011841989,1
0.073728307,0.141706168,0.533389343,0.444293984,0.811810269,0.255672492,1
0.087426019,0.174143887,0.306215638,0.195884229,0.884564829,0.075538971,2
0.294586997,0.305179104,0.594932018,0.640593491,0.597632799,0.465827571,2
0.143936095,0.276999106,0.13638567,0.045145389,0.613148383,0.012398653,2
0.065888628,0.170009278,0.270776894,0.120735524,0.825285017,0.04943523,2
0.053048589,0.164059615,0.229443576,0.180125587,0.928610064,0.067285119,2
0.253748887,0.384342118,0.412052582,0.477430896,0.517532604,0.286862062,1
0.032791861,0.124761642,0.287014388,0.015564353,0.863945228,0.00384204,1
0.044467334,0.074814916,0.639997219,0.525679756,0.850415473,0.464745184,2
0.115009587,0.205261584,0.33961278,0.229882618,0.789714244,0.094626598,1
0.148063378,0.277752997,0.180813728,0.073440352,0.603891813,0.021488306,2
0.062658905,0.155780092,0.298974663,0.225219068,0.900475351,0.091934987,2
0.073511625,0.164692905,0.271487774,0.155547947,0.851802534,0.066461015,2
0.039057915,0.133821338,0.289709394,0.029400524,0.87680539,0.007586811,1
0.171481113,0.280984866,0.216217009,0.153583428,0.600615679,0.05427166,1
0.17041172,0.300722685,0.138578421,0.089558701,0.703326633,0.027315146,2
0.124993281,0.256923934,0.170007011,0.021764746,0.585508776,0.005488228,1
0.150728155,0.245375772,0.27934799,0.175483055,0.716339888,0.064944808,1
0.249040251,0.306775953,0.403193843,0.389944884,0.596776978,0.20821705,1
0.031716821,0.103189114,0.331053758,0.142946718,0.969261018,0.049903002,2
0.066084944,0.165779595,0.223247117,0.139715195,0.867450205,0.048060579,2
0.182582714,0.311371984,0.219612822,0.143412264,0.578041083,0.051615649,2
0.211214839,0.322633622,0.176024509,0.112800376,0.607821705,0.03657875,2
0.123969656,0.184406839,0.388487341,0.229623195,0.790485608,0.154935873,2
0.222516261,0.294164149,0.330822678,0.265344474,0.645958836,0.121821323,2
0.08943793,0.186696873,0.229808294,0.120617658,0.878152812,0.039777098,2
0.36347346,0.458961719,0.218310176,0.24228276,0.402840558,0.102064611,1
0.089828408,0.20100853,0.190749953,0.027834401,0.767467679,0.007148309,1
0.123535727,0.214717707,0.350694302,0.261595148,0.704512644,0.115545595,2
0.061622666,0.178507328,0.185061745,0.031268982,0.825759924,0.0081336,2
0.028245499,0.112880163,0.321292799,0.043958106,0.893247253,0.011840595,1
0.182987588,0.263893807,0.253322201,0.175730367,0.744352931,0.065067166,1
0.156467576,0.277910841,0.215267209,0.0606172,0.643505387,0.017108605,1
0.085621829,0.182476217,0.275742275,0.191815565,0.887124511,0.07336714,2
0.056759586,0.145916327,0.312188067,0.153415289,0.926458308,0.054185606,2
0.225480236,0.321914802,0.357720986,0.393151439,0.729946684,0.210881291,1
0.136586407,0.259843342,0.246418901,0.119096723,0.602573351,0.038941995,1
0.176049936,0.300359505,0.282440015,0.268203628,0.638650128,0.118248343,2
0.12485197,0.246399863,0.184838886,0.027385178,0.659914717,0.00702533,1
0.154164511,0.270312661,0.271004262,0.209499091,0.759512656,0.08298892,2
0.038451168,0.117463519,0.314866303,0.121800132,0.932652989,0.042093191,2
0.229702142,0.339141709,0.198526789,0.144260733,0.540087608,0.049952812,1
0.258453951,0.307535351,0.484742998,0.496013096,0.564561427,0.305048158,1
0.03850548,0.12881123,0.328815093,0.100155737,0.816284892,0.031294509,1
0.113362372,0.240579727,0.20979833,0.069965168,0.598630315,0.020243438,1
0.239611356,0.322108542,0.477354652,0.499846623,0.497500095,0.308866173,1
0.04015974,0.139920773,0.271219075,0.012090538,0.87901381,0.002947373,1
0.097160433,0.200558458,0.234518823,0.164939465,0.862448138,0.059766994,2
0.043653829,0.107096991,0.381983273,0.133847182,0.981692266,0.045257768,1
0.044157879,0.137535289,0.194737708,0.052115514,0.903501392,0.014420595,2
0.132917752,0.276781483,0.16423416,0.037754066,0.58661512,0.009988592,1
0.044707934,0.109519706,0.431923138,0.31797416,0.895898363,0.15233971,2
0.175849264,0.306528151,0.163804686,0.080432827,0.518680806,0.023920245,1
0.040437176,0.12475698,0.368733907,0.040385933,0.878950993,0.010858689,2
0.028291721,0.117385146,0.35162431,0.040176359,0.854274877,0.010705465,1
0.062513509,0.14061871,0.313380564,0.105583993,0.910228851,0.033423952,2
0.066817646,0.162499864,0.277457183,0.037393934,0.807598317,0.011172294,2
0.072620913,0.184745768,0.206815993,0.022379087,0.776816087,0.005650693,1
0.218833964,0.266052362,0.572079881,0.592753942,0.595519272,0.408347881,1
0.119365082,0.223251107,0.220322607,0.062822757,0.71752995,0.01787424,2
0.074438765,0.169195348,0.241814525,0.037365376,0.817214529,0.010114305,2
0.154221231,0.291722347,0.142394665,0.059580664,0.585291491,0.016794696,2
0.099685039,0.200653285,0.261134714,0.171233016,0.849810142,0.06285715,2
0.079858843,0.192829459,0.193087016,0.011684588,0.802617216,0.002851454,1
0.055199463,0.156233799,0.189877323,0.033960103,0.860403848,0.008919244,2
0.063602799,0.153396286,0.274586942,0.106309918,0.910404207,0.033708841,1
0.084896142,0.209060924,0.223566114,0.067778751,0.657533822,0.019497885,1
0.355052285,0.414812595,0.376004825,0.407027301,0.524806088,0.222660807,1
0.097846904,0.223319695,0.191610753,0.04479448,0.671981034,0.012295479,2
0.030892004,0.106276456,0.327372502,0.176169165,0.975070562,0.06527228,1
0.06724234,0.155258485,0.241819325,0.08563105,0.927707214,0.025794064,1
0.116421519,0.204289686,0.360358919,0.280170262,0.721895629,0.128291743,2
0.013429836,0.07322238,0.446681904,0.042735805,0.90718625,0.01147331,1
0.08842968,0.204035034,0.282019031,0.031853227,0.654420592,0.008287121,1
0.05979441,0.111350203,0.373603092,0.034330414,0.90220188,0.008984133,1
0.124210827,0.255276186,0.189015245,0.038552231,0.630103154,0.010222216,1
0.2243577,0.330297647,0.355898984,0.348106291,0.536845255,0.174755821,1
0.068509264,0.147051171,0.271087581,0.107787782,0.885656427,0.034325652,2
0.139125205,0.252435494,0.313970561,0.264118654,0.743665836,0.130531047,2
0.114698776,0.206816285,0.285721168,0.253661816,0.852708507,0.109049783,2
0.151605264,0.248679701,0.305018858,0.219868598,0.667869001,0.09230811,2
0.087005474,0.171001193,0.302376648,0.177128336,0.861533363,0.065769967,2
0.231487818,0.283566531,0.513101431,0.533286318,0.651188422,0.343155871,1
0.202446419,0.277467647,0.246569462,0.208534581,0.779303981,0.08244215,1
0.118955261,0.22848101,0.268672948,0.233293145,0.79049567,0.096778715,2
0.11111829,0.177670216,0.348741079,0.170036408,0.86685958,0.062206623,1
0.141516549,0.209288204,0.262997994,0.184083062,0.831171115,0.069330781,1
0.110306329,0.241641879,0.218062864,0.086296459,0.647657628,0.026173011,2
0.130582309,0.263204536,0.200490173,0.092293834,0.655791955,0.028283721,1
0.20990522,0.240198111,0.637912509,0.670998533,0.552921862,0.502352778,1
0.132036878,0.232478319,0.230549314,0.175842254,0.813607956,0.065117819,1
0.210619321,0.266210898,0.470012288,0.477410391,0.693226223,0.286818068,1
0.117528437,0.204142357,0.458111794,0.43227133,0.72614566,0.266032501,2
0.079978797,0.15037732,0.490359884,0.426258666,0.804465423,0.239419242,1
0.279452984,0.314423595,0.50922506,0.54151295,0.619916607,0.352452657,2
0.16379781,0.247429143,0.353283273,0.346429334,0.792171672,0.173453606,1
0.031407411,0.118469968,0.336452456,0.058422231,0.861615699,0.016385712,1
0.153018973,0.274628375,0.243482726,0.215048698,0.664810801,0.087995728,2
0.146062042,0.277545479,0.233959508,0.134572613,0.580398677,0.046541822,2
0.141865203,0.274788965,0.199511394,0.111769079,0.622776583,0.036559908,2
0.066809269,0.178078532,0.255104257,0.033436151,0.786050382,0.008732133,1
0.073344349,0.150481321,0.273175214,0.111118623,0.88326475,0.035651343,2
0.128259948,0.237132909,0.209247182,0.100264361,0.729577608,0.032006012,2
